mysql> select * from log;

+-----+---------------------+---------+----------------------------------+-------+
| id  | time                | cell_id | comment                          | event |
| 142 | 2019-01-11 11:33:05 |       3 | 49: 9EA076                       |     8 |
| 143 | 2019-01-11 11:33:10 |       3 | 50: 53936E                       |     7 |
| 144 | 2019-01-11 11:33:29 |       3 | 51: 6F9F69                       |     7 |
| 145 | 2019-01-11 11:33:29 |       3 | 51: 6F9F69                       |     3 |
| 146 | 2019-01-11 11:33:32 |       3 | 51: 6F9F69                       |     8 |
| 147 | 2019-01-11 11:33:37 |       3 | 52: 9F29CE                       |     7 |
| 148 | 2019-01-11 11:33:47 |       3 | 52: 9F29CE                       |     0 |
| 149 | 2019-01-11 11:33:50 |       3 | 52: 9F29CE                       |     8 |
| 150 | 2019-01-11 11:33:55 |       3 | 53: 72F319                       |     7 |
| 151 | 2019-01-11 11:33:55 |       3 | 53: 72F319                       |     1 |
| 152 | 2019-01-11 11:33:58 |       3 | 53: 72F319                       |     8 |
| 153 | 2019-01-11 11:34:03 |       3 | 54: A23C41                       |     7 |
| 154 | 2019-01-11 11:34:03 |       3 | 54: A23C41                       |     3 |
| 155 | 2019-01-11 11:34:06 |       3 | 54: A23C41                       |     8 |
| 156 | 2019-01-11 11:34:11 |       3 | 55: 014475                       |     7 |
| 157 | 2019-01-11 11:40:48 |       3 | 56: FB3958                       |     7 |
| 158 | 2019-01-11 11:40:48 |       3 | 56: FB3958                       |     5 |
| 159 | 2019-01-11 11:40:51 |       3 | 56: FB3958                       |     8 |
| 160 | 2019-01-11 11:40:56 |       3 | 57: 944748                       |     7 |
| 161 | 2019-01-11 11:41:00 |       3 | 57: 944748                       |     6 |
| 162 | 2019-01-11 11:41:03 |       3 | 57: 944748                       |     8 |
| 163 | 2019-01-11 11:41:08 |       3 | 58: 79E302                       |     7 |
| 164 | 2019-01-11 11:41:12 |       3 | 58: 79E302                       |     0 |
| 165 | 2019-01-11 11:41:15 |       3 | 58: 79E302                       |     8 |
| 166 | 2019-01-11 11:41:20 |       3 | 59: 1F4C18                       |     7 |
| 167 | 2019-01-11 11:41:20 |       3 | 59: 1F4C18                       |     3 |
| 168 | 2019-01-11 11:41:23 |       3 | 59: 1F4C18                       |     8 |
| 169 | 2019-01-11 11:41:28 |       3 | 60: B0C4CC                       |     7 |
| 170 | 2019-01-11 11:41:35 |       3 | 60: B0C4CC                       |     4 |
| 171 | 2019-01-11 11:41:38 |       3 | 60: B0C4CC                       |     8 |
| 172 | 2019-01-11 11:41:43 |       3 | 61: 48EE56                       |     7 |
| 173 | 2019-01-11 11:41:44 |       3 | 61: 48EE56                       |     6 |
| 174 | 2019-01-11 11:41:47 |       3 | 61: 48EE56                       |     8 |
| 175 | 2019-01-11 11:41:52 |       3 | 62: 52BC86                       |     7 |
| 176 | 2019-01-11 11:41:59 |       3 | 62: 52BC86                       |     3 |
| 177 | 2019-01-11 11:42:02 |       3 | 62: 52BC86                       |     8 |
| 178 | 2019-01-11 11:42:07 |       3 | 63: B5D05B                       |     7 |
| 179 | 2019-01-11 11:42:08 |       3 | 63: B5D05B                       |     6 |
| 180 | 2019-01-11 11:42:11 |       3 | 63: B5D05B                       |     8 |
| 181 | 2019-01-11 11:42:16 |       3 | 64: A2D727                       |     7 |
| 182 | 2019-01-11 11:42:26 |       3 | 64: A2D727                       |     3 |
| 183 | 2019-01-11 11:42:29 |       3 | 64: A2D727                       |     8 |
| 184 | 2019-01-11 11:42:34 |       3 | 65: A77E2A                       |     7 |
| 185 | 2019-01-11 11:42:44 |       3 | 65: A77E2A                       |     0 |
| 186 | 2019-01-11 11:42:47 |       3 | 65: A77E2A                       |     8 |
